area_id,campaign,name_fr,name_en,name_source,name_strref,name_confidence,location_group,accessible_from,resolution_x1,resolution_x1_mpx,split_seedvr,map_variants_count,workload_mpx,workload_done_mpx,x1_tuiles_principales,x1_tuiles_secondaires,runs,build,status,has_night_variant,x1_tuiles_principales_nuit,x1_tuiles_secondaires_nuit,runs_nuit,build_nuit,status_nuit,spline_fit_1_0,notes
AR1601,SoA,,Desharik's Estate,BGEE.LUA-cheatAreas,AR1601,confirmed,,AR1600,20x15 tuiles (1280x960px),1.23,1 - direct,2,2.46,2.46,yes,yes,seedvr2-7b-int8-lab-direct-x4,yes,validated-installed,no,,,,,,,"Lot brynnlaw (traitement de masse 2026-08-25, run_lot_batch.py) - SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-direct-x4); 0 tuile(s) reechantillonnee(s), 0 hors limites; format DXT5 (4 page(s) 2048x2048); PSNR 37.72 dB; build dans maps/AR1601/runs/seedvr2-7b-int8-lab-direct-x4/05_build/. NON injecte dans override (consigne utilisateur) : build present uniquement dans maps/AR1601/runs/seedvr2-7b-int8-lab-direct-x4/05_build/. Injection + QA en jeu a faire avant validation ; ne pas marquer validated-installed sans cette etape. Injection en override effectuee le 2026-08-25 : copie TIS+PVRZ du build, 0 divergence SHA-256, aucun overlay partage touche. En attente de QA en jeu par l'utilisateur avant validated-installed. QA en jeu validee par l'utilisateur le 2026-08-25 (lot Brynnlaw). Defaut non bloquant signale en QA : contours d'eau (rive) pas encore upscales, a traiter (cf. pipeline/PROBLEMES_A_RESOUDRE.md)."
AR1602,SoA,,Brynnlaw's Inn,BGEE.LUA-cheatAreas,AR1602,confirmed,,AR1600,20x15 tuiles (1280x960px),1.23,1 - direct,2,2.46,2.46,yes,yes,seedvr2-7b-int8-lab-direct-x4,yes,validated-installed,no,,,,,,,"Lot brynnlaw (traitement de masse 2026-08-25, run_lot_batch.py) - SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-direct-x4); 0 tuile(s) reechantillonnee(s), 0 hors limites; format DXT1 (4 page(s) 2048x2048); PSNR 39.64 dB; build dans maps/AR1602/runs/seedvr2-7b-int8-lab-direct-x4/05_build/. NON injecte dans override (consigne utilisateur) : build present uniquement dans maps/AR1602/runs/seedvr2-7b-int8-lab-direct-x4/05_build/. Injection + QA en jeu a faire avant validation ; ne pas marquer validated-installed sans cette etape. Injection en override effectuee le 2026-08-25 : copie TIS+PVRZ du build, 0 divergence SHA-256, aucun overlay partage touche. En attente de QA en jeu par l'utilisateur avant validated-installed. QA en jeu validee par l'utilisateur le 2026-08-25 (lot Brynnlaw)."
AR1603,SoA,,Brynnlaw's Shop,BGEE.LUA-cheatAreas,AR1603,confirmed,,AR1600,15x12 tuiles (960x768px),0.74,1 - direct,1,0.74,0.74,yes,yes,seedvr2-7b-int8-lab-direct-x4,yes,validated-installed,no,,,,,,,"Lot brynnlaw (traitement de masse 2026-08-25, run_lot_batch.py) - SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-direct-x4); 0 tuile(s) reechantillonnee(s), 0 hors limites; format DXT1 (2 page(s) 2048x2048); PSNR 40.39 dB; build dans maps/AR1603/runs/seedvr2-7b-int8-lab-direct-x4/05_build/. NON injecte dans override (consigne utilisateur) : build present uniquement dans maps/AR1603/runs/seedvr2-7b-int8-lab-direct-x4/05_build/. Injection + QA en jeu a faire avant validation ; ne pas marquer validated-installed sans cette etape. Injection en override effectuee le 2026-08-25 : copie TIS+PVRZ du build, 0 divergence SHA-256, aucun overlay partage touche. En attente de QA en jeu par l'utilisateur avant validated-installed. QA en jeu validee par l'utilisateur le 2026-08-25 (lot Brynnlaw)."
AR1604,SoA,,Temple of Umberlee,BGEE.LUA-cheatAreas,AR1604,confirmed,,AR1600,22x15 tuiles (1408x960px),1.35,1 - direct,2,2.70,2.70,yes,yes,seedvr2-7b-int8-lab-direct-x4,yes,validated-installed,no,,,,,,,"Lot brynnlaw (traitement de masse 2026-08-25, run_lot_batch.py) - SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-direct-x4); 0 tuile(s) reechantillonnee(s), 0 hors limites; format DXT5 (7 page(s) 2048x2048); PSNR 42.47 dB; build dans maps/AR1604/runs/seedvr2-7b-int8-lab-direct-x4/05_build/. NON injecte dans override (consigne utilisateur) : build present uniquement dans maps/AR1604/runs/seedvr2-7b-int8-lab-direct-x4/05_build/. Injection + QA en jeu a faire avant validation ; ne pas marquer validated-installed sans cette etape. Injection en override effectuee le 2026-08-25 : copie TIS+PVRZ du build, 0 divergence SHA-256, aucun overlay partage touche. En attente de QA en jeu par l'utilisateur avant validated-installed. QA en jeu validee par l'utilisateur le 2026-08-25 (lot Brynnlaw). Defaut non bloquant signale en QA : contours d'eau (rive) pas encore upscales, a traiter (cf. pipeline/PROBLEMES_A_RESOUDRE.md)."
AR1605,SoA,,CW's House,BGEE.LUA-cheatAreas,AR1605,confirmed,,AR1600,13x10 tuiles (832x640px),0.53,1 - direct,1,0.53,0.53,yes,yes,seedvr2-7b-int8-lab-direct-x4,yes,validated-installed,no,,,,,,,"Lot brynnlaw (traitement de masse 2026-08-25, run_lot_batch.py) - SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-direct-x4); 0 tuile(s) reechantillonnee(s), 0 hors limites; format DXT1 (2 page(s) 2048x2048); PSNR 38.92 dB; build dans maps/AR1605/runs/seedvr2-7b-int8-lab-direct-x4/05_build/. NON injecte dans override (consigne utilisateur) : build present uniquement dans maps/AR1605/runs/seedvr2-7b-int8-lab-direct-x4/05_build/. Injection + QA en jeu a faire avant validation ; ne pas marquer validated-installed sans cette etape. Injection en override effectuee le 2026-08-25 : copie TIS+PVRZ du build, 0 divergence SHA-256, aucun overlay partage touche. En attente de QA en jeu par l'utilisateur avant validated-installed. QA en jeu validee par l'utilisateur le 2026-08-25 (lot Brynnlaw)."
AR1606,SoA,,House of Desharik's Lover,BGEE.LUA-cheatAreas,AR1606,confirmed,,AR1600,13x10 tuiles (832x640px),0.53,1 - direct,1,0.53,0.53,yes,yes,seedvr2-7b-int8-lab-direct-x4,yes,validated-installed,no,,,,,,,"Lot brynnlaw (traitement de masse 2026-08-25, run_lot_batch.py) - SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-direct-x4); 0 tuile(s) reechantillonnee(s), 0 hors limites; format DXT1 (3 page(s) 2048x2048); PSNR 35.98 dB; build dans maps/AR1606/runs/seedvr2-7b-int8-lab-direct-x4/05_build/. NON injecte dans override (consigne utilisateur) : build present uniquement dans maps/AR1606/runs/seedvr2-7b-int8-lab-direct-x4/05_build/. Injection + QA en jeu a faire avant validation ; ne pas marquer validated-installed sans cette etape. Injection en override effectuee le 2026-08-25 : copie TIS+PVRZ du build, 0 divergence SHA-256, aucun overlay partage touche. En attente de QA en jeu par l'utilisateur avant validated-installed. QA en jeu validee par l'utilisateur le 2026-08-25 (lot Brynnlaw)."
AR1607,SoA,,Githyanki Assault,BGEE.LUA-cheatAreas,AR1607,confirmed,,,29x35 tuiles (1856x2240px),4.16,4 - --split-grid 2 2,2,8.32,8.32,yes,yes,seedvr2-7b-int8-lab-grid-2x2-x4,yes,installed-pending-qa,no,,,,,,,"Lot windspear-druid (traitement de masse 2026-08-26, run_lot_batch.py) - SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-grid-2x2-x4); 0 hors limites; PSNR 38.32 dB; build dans maps/AR1607/runs/seedvr2-7b-int8-lab-grid-2x2-x4/05_build/. Eau detectee : overlay(s) WTSWAM, flags --transparent-full-water-base --soften-water-contours. NON injecte dans override : build present uniquement dans maps/AR1607/runs/seedvr2-7b-int8-lab-grid-2x2-x4/05_build/. A verifier visuellement (hors jeu ou QA in-game) avant validation. Injection en override effectuee le 2026-08-26 : copie TIS+PVRZ du build, 0 divergence SHA-256 (35 fichiers, jour+nuit), aucun overlay partage touche. En attente de verification visuelle par l'utilisateur avant validated-installed. QA en jeu du 2026-08-26 : NON validee. Eau marron a corriger (overlay WTSWAM stock, overlay_policy keep-stock, comme AR0310) + tuiles d'eau visibles en pause (meme famille que AR0300/AR0204/AR0900, cf. pipeline/PROBLEMES_A_RESOUDRE.md). Reste installed-pending-qa : a corriger puis repasser en QA avant validation."
AR1608,SoA,,Cellar of Brothel,BGEE.LUA-cheatAreas,AR1608,confirmed,,AR1609;AR1610;AR1611;AR1612;AR1613,20x15 tuiles (1280x960px),1.23,1 - direct,2,2.46,2.46,yes,yes,seedvr2-7b-int8-lab-direct-x4,yes,validated-installed,no,,,,,,,"Lot brynnlaw (traitement de masse 2026-08-25, run_lot_batch.py) - SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-direct-x4); 0 tuile(s) reechantillonnee(s), 0 hors limites; format DXT1 (3 page(s) 2048x2048); PSNR 41.03 dB; build dans maps/AR1608/runs/seedvr2-7b-int8-lab-direct-x4/05_build/. NON injecte dans override (consigne utilisateur) : build present uniquement dans maps/AR1608/runs/seedvr2-7b-int8-lab-direct-x4/05_build/. Injection + QA en jeu a faire avant validation ; ne pas marquer validated-installed sans cette etape. Injection en override effectuee le 2026-08-25 : copie TIS+PVRZ du build, 0 divergence SHA-256, aucun overlay partage touche. En attente de QA en jeu par l'utilisateur avant validated-installed. QA en jeu validee par l'utilisateur le 2026-08-25 (lot Brynnlaw)."
AR1609,SoA,,Courtesan Room,BGEE.LUA-cheatAreas,AR1609,confirmed,,AR1608,13x10 tuiles (832x640px),0.53,1 - direct,1,0.53,0.53,yes,yes,seedvr2-7b-int8-lab-direct-x4,yes,validated-installed,no,,,,,,,"Lot brynnlaw (traitement de masse 2026-08-25, run_lot_batch.py) - SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-direct-x4); 0 tuile(s) reechantillonnee(s), 0 hors limites; format DXT1 (2 page(s) 2048x2048); PSNR 40.02 dB; build dans maps/AR1609/runs/seedvr2-7b-int8-lab-direct-x4/05_build/. NON injecte dans override (consigne utilisateur) : build present uniquement dans maps/AR1609/runs/seedvr2-7b-int8-lab-direct-x4/05_build/. Injection + QA en jeu a faire avant validation ; ne pas marquer validated-installed sans cette etape. Injection en override effectuee le 2026-08-25 : copie TIS+PVRZ du build, 0 divergence SHA-256, aucun overlay partage touche. En attente de QA en jeu par l'utilisateur avant validated-installed. QA en jeu validee par l'utilisateur le 2026-08-25 (lot Brynnlaw)."
AR1610,SoA,,Brothel Prison,BGEE.LUA-cheatAreas,AR1610,confirmed,,AR1608,13x10 tuiles (832x640px),0.53,1 - direct,2,1.06,1.06,yes,yes,seedvr2-7b-int8-lab-direct-x4,yes,validated-installed,no,,,,,,,"Lot brynnlaw (traitement de masse 2026-08-25, run_lot_batch.py) - SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-direct-x4); 0 tuile(s) reechantillonnee(s), 0 hors limites; format DXT1 (4 page(s) 2048x2048); PSNR 37.11 dB; build dans maps/AR1610/runs/seedvr2-7b-int8-lab-direct-x4/05_build/. NON injecte dans override (consigne utilisateur) : build present uniquement dans maps/AR1610/runs/seedvr2-7b-int8-lab-direct-x4/05_build/. Injection + QA en jeu a faire avant validation ; ne pas marquer validated-installed sans cette etape. Injection en override effectuee le 2026-08-25 : copie TIS+PVRZ du build, 0 divergence SHA-256, aucun overlay partage touche. En attente de QA en jeu par l'utilisateur avant validated-installed. QA en jeu validee par l'utilisateur le 2026-08-25 (lot Brynnlaw)."
AR1611,SoA,,Brothel,BGEE.LUA-cheatAreas,AR1611,confirmed,,AR1600;AR1608,15x12 tuiles (960x768px),0.74,1 - direct,2,1.48,1.48,yes,yes,seedvr2-7b-int8-lab-direct-x4,yes,validated-installed,no,,,,,,,"Lot brynnlaw (traitement de masse 2026-08-25, run_lot_batch.py) - SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-direct-x4); 0 tuile(s) reechantillonnee(s), 0 hors limites; format DXT1 (2 page(s) 2048x2048); PSNR 38.81 dB; build dans maps/AR1611/runs/seedvr2-7b-int8-lab-direct-x4/05_build/. NON injecte dans override (consigne utilisateur) : build present uniquement dans maps/AR1611/runs/seedvr2-7b-int8-lab-direct-x4/05_build/. Injection + QA en jeu a faire avant validation ; ne pas marquer validated-installed sans cette etape. Injection en override effectuee le 2026-08-25 : copie TIS+PVRZ du build, 0 divergence SHA-256, aucun overlay partage touche. En attente de QA en jeu par l'utilisateur avant validated-installed. QA en jeu validee par l'utilisateur le 2026-08-25 (lot Brynnlaw)."
AR1612,SoA,,Brothel Kitchen,BGEE.LUA-cheatAreas,AR1612,confirmed,,AR1608,13x10 tuiles (832x640px),0.53,1 - direct,1,0.53,0.53,yes,yes,seedvr2-7b-int8-lab-direct-x4,yes,validated-installed,no,,,,,,,"Lot brynnlaw (traitement de masse 2026-08-25, run_lot_batch.py) - SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-direct-x4); 0 tuile(s) reechantillonnee(s), 0 hors limites; format DXT1 (2 page(s) 2048x2048); PSNR 38.44 dB; build dans maps/AR1612/runs/seedvr2-7b-int8-lab-direct-x4/05_build/. NON injecte dans override (consigne utilisateur) : build present uniquement dans maps/AR1612/runs/seedvr2-7b-int8-lab-direct-x4/05_build/. Injection + QA en jeu a faire avant validation ; ne pas marquer validated-installed sans cette etape. Injection en override effectuee le 2026-08-25 : copie TIS+PVRZ du build, 0 divergence SHA-256, aucun overlay partage touche. En attente de QA en jeu par l'utilisateur avant validated-installed. QA en jeu validee par l'utilisateur le 2026-08-25 (lot Brynnlaw)."
AR1613,SoA,,Brothel HQ,BGEE.LUA-cheatAreas,AR1613,confirmed,,AR1608,14x11 tuiles (896x704px),0.63,1 - direct,1,0.63,0.63,yes,yes,seedvr2-7b-int8-lab-direct-x4,yes,validated-installed,no,,,,,,,"Lot brynnlaw (traitement de masse 2026-08-25, run_lot_batch.py) - SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-direct-x4); 0 tuile(s) reechantillonnee(s), 0 hors limites; format DXT1 (2 page(s) 2048x2048); PSNR 38.48 dB; build dans maps/AR1613/runs/seedvr2-7b-int8-lab-direct-x4/05_build/. NON injecte dans override (consigne utilisateur) : build present uniquement dans maps/AR1613/runs/seedvr2-7b-int8-lab-direct-x4/05_build/. Injection + QA en jeu a faire avant validation ; ne pas marquer validated-installed sans cette etape. Injection en override effectuee le 2026-08-25 : copie TIS+PVRZ du build, 0 divergence SHA-256, aucun overlay partage touche. En attente de QA en jeu par l'utilisateur avant validated-installed. QA en jeu validee par l'utilisateur le 2026-08-25 (lot Brynnlaw)."
AR1700,SoA,Passe des petits crocs,Small Teeth Pass,WORLDMAP,61427,official,,worldmap,55x49 tuiles (3520x3136px),11.04,8 - --split-grid 2 4,2,22.08,22.08,yes,yes,seedvr2-7b-int8-lab-grid-2x4-x4,yes,validated-installed,no,,,,,,,"Lot windspear-druid (traitement de masse 2026-08-26, run_lot_batch.py) - SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-grid-2x4-x4); 0 hors limites; PSNR 36.01 dB; build dans maps/AR1700/runs/seedvr2-7b-int8-lab-grid-2x4-x4/05_build/. Eau detectee : overlay(s) WTLAKE, flags --transparent-full-water-base --soften-water-contours. NON injecte dans override : build present uniquement dans maps/AR1700/runs/seedvr2-7b-int8-lab-grid-2x4-x4/05_build/. A verifier visuellement (hors jeu ou QA in-game) avant validation. Injection en override effectuee le 2026-08-26 : copie TIS+PVRZ du build, 0 divergence SHA-256 (35 fichiers, jour+nuit), aucun overlay partage touche. En attente de verification visuelle par l'utilisateur avant validated-installed. QA en jeu validee par l'utilisateur le 2026-08-26 (lots Windspear-Druid/OH-companions). Defaut non bloquant signale en QA : tuiles d'eau visibles en pause (meme famille que AR0300/AR0204/AR0900, cf. pipeline/PROBLEMES_A_RESOUDRE.md). Verifie : le liquide de la zone est l'overlay partage WTLAKE deja upscale, reutilise tel quel (overlay_policy reuse-existing-override) -- ce n'est pas une variante de liquide non traitee."
AR1800,SoA,Forêt du nord,North Forest,WORLDMAP,61428,official,,worldmap,38x26 tuiles (2432x1664px),4.05,4 - --split-grid 2 2,2,8.10,8.10,yes,yes,seedvr2-7b-int8-lab-grid-2x2-x4,yes,installed-pending-qa,no,,,,,,,"Lot windspear-druid (traitement de masse 2026-08-26, run_lot_batch.py) - SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-grid-2x2-x4); 0 hors limites; PSNR 35.05 dB; build dans maps/AR1800/runs/seedvr2-7b-int8-lab-grid-2x2-x4/05_build/. Eau detectee : overlay(s) WTSWAM, flags --transparent-full-water-base --soften-water-contours. NON injecte dans override : build present uniquement dans maps/AR1800/runs/seedvr2-7b-int8-lab-grid-2x2-x4/05_build/. A verifier visuellement (hors jeu ou QA in-game) avant validation. Injection en override effectuee le 2026-08-26 : copie TIS+PVRZ du build, 0 divergence SHA-256 (35 fichiers, jour+nuit), aucun overlay partage touche. En attente de verification visuelle par l'utilisateur avant validated-installed. QA en jeu du 2026-08-26 : NON validee. Eau marron a corriger (overlay WTSWAM stock, overlay_policy keep-stock, comme AR0310) + tuiles d'eau visibles en pause (meme famille que AR0300/AR0204/AR0900, cf. pipeline/PROBLEMES_A_RESOUDRE.md). Reste installed-pending-qa : a corriger puis repasser en QA avant validation."
AR1900,SoA,Bosquet des Druides,Druid Grove,WORLDMAP,44999,official,,AR1901;AR1902;AR1904;AR1905,80x45 tuiles (5120x2880px),14.75,10 - --split-grid 2 5,4,59.00,59.00,yes,yes,seedvr2-7b-int8-lab-grid-2x5-x4-jour,yes,validated-installed,yes,yes,yes,seedvr2-7b-int8-lab-grid-2x5-x4-nuit,yes,validated-installed,,"Lot windspear-druid (traitement de masse 2026-08-26, run_lot_batch.py) - SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-grid-2x5-x4-jour); 0 hors limites; PSNR 34.34 dB; build dans maps/AR1900/runs/seedvr2-7b-int8-lab-grid-2x5-x4-jour/05_build/. NON injecte dans override : build present uniquement dans maps/AR1900/runs/seedvr2-7b-int8-lab-grid-2x5-x4-jour/05_build/. A verifier visuellement (hors jeu ou QA in-game) avant validation. Variante nuit : SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-grid-2x5-x4-nuit); 0 hors limites; PSNR 37.86 dB; build dans maps/AR1900/runs/seedvr2-7b-int8-lab-grid-2x5-x4-nuit/05_build/. NON injectee non plus, meme statut en attente. Injection en override effectuee le 2026-08-26 : copie TIS+PVRZ du build, 0 divergence SHA-256 (35 fichiers, jour+nuit), aucun overlay partage touche. En attente de verification visuelle par l'utilisateur avant validated-installed. QA en jeu validee par l'utilisateur le 2026-08-26 (lots Windspear-Druid/OH-companions)."
AR1901,SoA,,Druid Grove,BGEE.LUA-cheatAreas,AR1901,confirmed,,AR1900,30x21 tuiles (1920x1344px),2.58,2 - --split-rows,2,5.16,5.16,yes,yes,seedvr2-7b-int8-lab-split-rows-x4,yes,validated-installed,no,,,,,,,"Lot windspear-druid (traitement de masse 2026-08-26, run_lot_batch.py) - SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-split-rows-x4); 0 hors limites; PSNR 41.59 dB; build dans maps/AR1901/runs/seedvr2-7b-int8-lab-split-rows-x4/05_build/. Eau detectee : overlay(s) WTLAKE, flags --transparent-full-water-base --soften-water-contours. NON injecte dans override : build present uniquement dans maps/AR1901/runs/seedvr2-7b-int8-lab-split-rows-x4/05_build/. A verifier visuellement (hors jeu ou QA in-game) avant validation. Injection en override effectuee le 2026-08-26 : copie TIS+PVRZ du build, 0 divergence SHA-256 (35 fichiers, jour+nuit), aucun overlay partage touche. En attente de verification visuelle par l'utilisateur avant validated-installed. QA en jeu validee par l'utilisateur le 2026-08-26 (lots Windspear-Druid/OH-companions). Defaut non bloquant signale en QA : tuiles d'eau visibles en pause (meme famille que AR0300/AR0204/AR0900, cf. pipeline/PROBLEMES_A_RESOUDRE.md)."
AR1902,SoA,,Storehouse (Ihtafeer's Storehouse),BGEE.LUA-cheatAreas,AR1902,confirmed,,AR1900,15x12 tuiles (960x768px),0.74,1 - direct,1,0.74,0.74,yes,yes,seedvr2-7b-int8-lab-direct-x4,yes,validated-installed,no,,,,,,,"Lot windspear-druid (traitement de masse 2026-08-26, run_lot_batch.py) - SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-direct-x4); 0 hors limites; PSNR 40.96 dB; build dans maps/AR1902/runs/seedvr2-7b-int8-lab-direct-x4/05_build/. NON injecte dans override : build present uniquement dans maps/AR1902/runs/seedvr2-7b-int8-lab-direct-x4/05_build/. A verifier visuellement (hors jeu ou QA in-game) avant validation. Injection en override effectuee le 2026-08-26 : copie TIS+PVRZ du build, 0 divergence SHA-256 (35 fichiers, jour+nuit), aucun overlay partage touche. En attente de verification visuelle par l'utilisateur avant validated-installed. QA en jeu validee par l'utilisateur le 2026-08-26 (lots Windspear-Druid/OH-companions)."
