animation_id,animation_id_decimal,ids_symbol,ids_present,ini_present,symbol_class,symbol_gender,symbol_race,symbol_variant,animation_family,animation_type,engine_section,ini_resref,ini_source_bif,ini_sha256,split_bams,false_color,can_lie_down,detected_by_infravision,equip_helmet,resref,resref_paperdoll,resref_armor_base,resref_armor_specific,armor_max_code,height_code,height_code_helmet,height_code_shield,resref_weapon1,resref_weapon2,ini_sections_json,runtime_profile,runtime_supported,family_count,pipeline_ready_family_count,override_collision,blocker
0xB310,45840,STATIC_GIRL,yes,yes,STATIC_GIRL,,,,0xB000,B000,ambient_static,B310.INI,data/Patch2.bif,000F919B1F03D5F0BBD49F8AB24B6A0C8CD81DA9E2FFF17BFB4663262502A5EE,,1,,,,NGRLL,,,,,,,,,,"{""ambient_static"":{""false_color"":""1"",""invulnerable"":""1"",""resref"":""NGRLL""},""general"":{""animation_type"":""b000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""0"",""ellipse"":""16"",""move_scale"":""0"",""personal_space"":""3"",""sound_freq"":""-1""},""sounds"":{""attack"":"""",""attack_backslash"":"""",""attack_backslash_frame"":""0"",""attack_frame"":""0"",""attack_jab"":"""",""attack_jab_frame"":""0"",""attack_slash"":"""",""attack_slash_frame"":""0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":"""",""battle_cry_frame"":""0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":"""",""damage_frame"":""0"",""die"":"""",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_01b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":"""",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0xB400,46080,STATIC_FAT_MAN,yes,yes,STATIC_FAT_MAN,,,,0xB000,B000,ambient_static,B400.INI,data/Patch2.bif,06DA01EFBFC99EEF04C0EBC480BEF8AFD8C467C22ECFA1AD237B57AA3240E31A,,1,,,,NFAML,,,,,,,,,,"{""ambient_static"":{""false_color"":""1"",""invulnerable"":""0"",""resref"":""NFAML""},""general"":{""animation_type"":""b000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""0"",""ellipse"":""16"",""move_scale"":""0"",""personal_space"":""3"",""sound_freq"":""-1""},""sounds"":{""attack"":"""",""attack_backslash"":"""",""attack_backslash_frame"":""0"",""attack_frame"":""0"",""attack_jab"":"""",""attack_jab_frame"":""0"",""attack_slash"":"""",""attack_slash_frame"":""0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":"""",""battle_cry_frame"":""0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":"""",""damage_frame"":""0"",""die"":"""",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_02b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":"""",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0xB410,46096,STATIC_FAT_WOMAN,yes,yes,STATIC_FAT_WOMAN,,,,0xB000,B000,ambient_static,B410.INI,data/Patch2.bif,96192161A12A47F18E2DE0D8D07CF2B9D078CE27478027826D7AE157E8202A65,,1,,,,NFAWL,,,,,,,,,,"{""ambient_static"":{""false_color"":""1"",""invulnerable"":""0"",""resref"":""NFAWL""},""general"":{""animation_type"":""b000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""0"",""ellipse"":""16"",""move_scale"":""0"",""personal_space"":""3"",""sound_freq"":""-1""},""sounds"":{""attack"":"""",""attack_backslash"":"""",""attack_backslash_frame"":""0"",""attack_frame"":""0"",""attack_jab"":"""",""attack_jab_frame"":""0"",""attack_slash"":"""",""attack_slash_frame"":""0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":"""",""battle_cry_frame"":""0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":"""",""damage_frame"":""0"",""die"":"""",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_02b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":"""",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0xB500,46336,STATIC_PEASANT_MAN,yes,yes,STATIC_PEASANT_MAN,,,,0xB000,B000,ambient_static,B500.INI,data/Patch2.bif,05AF4FD9B98011FAD9F86BE83832B676F07818B55F05C9E09B1DE4C7CC524C5A,,1,,,,NSIML,,,,,,,,,,"{""ambient_static"":{""false_color"":""1"",""invulnerable"":""0"",""resref"":""NSIML""},""general"":{""animation_type"":""b000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""0"",""ellipse"":""16"",""move_scale"":""0"",""personal_space"":""3"",""sound_freq"":""-1""},""sounds"":{""attack"":"""",""attack_backslash"":"""",""attack_backslash_frame"":""0"",""attack_frame"":""0"",""attack_jab"":"""",""attack_jab_frame"":""0"",""attack_slash"":"""",""attack_slash_frame"":""0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":"""",""battle_cry_frame"":""0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":"""",""damage_frame"":""0"",""die"":"""",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_02b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":"""",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0xB510,46352,STATIC_PEASANT_WOMAN,yes,yes,STATIC_PEASANT_WOMAN,,,,0xB000,B000,ambient_static,B510.INI,data/Patch2.bif,169EC8DCDDFD8B4051FF0B81F555062C6811A5391EDAE44785BF0A22731CFCB9,,1,,,,NSIWL,,,,,,,,,,"{""ambient_static"":{""false_color"":""1"",""invulnerable"":""0"",""resref"":""NSIWL""},""general"":{""animation_type"":""b000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""0"",""ellipse"":""16"",""move_scale"":""0"",""personal_space"":""3"",""sound_freq"":""-1""},""sounds"":{""attack"":"""",""attack_backslash"":"""",""attack_backslash_frame"":""0"",""attack_frame"":""0"",""attack_jab"":"""",""attack_jab_frame"":""0"",""attack_slash"":"""",""attack_slash_frame"":""0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":"""",""battle_cry_frame"":""0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":"""",""damage_frame"":""0"",""die"":"""",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_02b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":"""",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0xB600,46592,STATIC_NOBLE_MAN,yes,yes,STATIC_NOBLE_MAN,,,,0xB000,B000,ambient_static,B600.INI,data/Patch2.bif,9C06A96D338B0D4B649F397A2C92DAE388CA4F8B686A9862F8973FC39A858C85,,1,,,,NNOML,,,,,,,,,,"{""ambient_static"":{""false_color"":""1"",""invulnerable"":""0"",""resref"":""NNOML""},""general"":{""animation_type"":""b000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""0"",""ellipse"":""16"",""move_scale"":""0"",""personal_space"":""3"",""sound_freq"":""-1""},""sounds"":{""attack"":"""",""attack_backslash"":"""",""attack_backslash_frame"":""0"",""attack_frame"":""0"",""attack_jab"":"""",""attack_jab_frame"":""0"",""attack_slash"":"""",""attack_slash_frame"":""0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":"""",""battle_cry_frame"":""0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":"""",""damage_frame"":""0"",""die"":"""",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_02b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":"""",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0xB610,46608,STATIC_NOBLE_WOMAN,yes,yes,STATIC_NOBLE_WOMAN,,,,0xB000,B000,ambient_static,B610.INI,data/Patch2.bif,5BABD8ADD5B0791410165320D20433A354736E6234497F93CA28EFE09505306B,,1,,,,NNOWL,,,,,,,,,,"{""ambient_static"":{""false_color"":""1"",""invulnerable"":""0"",""resref"":""NNOWL""},""general"":{""animation_type"":""b000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""0"",""ellipse"":""16"",""move_scale"":""0"",""personal_space"":""3"",""sound_freq"":""-1""},""sounds"":{""attack"":"""",""attack_backslash"":"""",""attack_backslash_frame"":""0"",""attack_frame"":""0"",""attack_jab"":"""",""attack_jab_frame"":""0"",""attack_slash"":"""",""attack_slash_frame"":""0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":"""",""battle_cry_frame"":""0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":"""",""damage_frame"":""0"",""die"":"""",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_02b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":"""",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0xB700,46848,STATIC_SLAVE,yes,yes,STATIC_SLAVE,,,,0xB000,B000,ambient_static,B700.INI,data/Patch2.bif,A1A53ABECCBBC13126C3DCC84001FC83C2ECE4142F93B4D1AD0C0B366414816B,,1,,,,NSLVL,,,,,,,,,,"{""ambient_static"":{""false_color"":""1"",""invulnerable"":""0"",""resref"":""NSLVL""},""general"":{""animation_type"":""b000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""0"",""ellipse"":""16"",""move_scale"":""0"",""personal_space"":""3"",""sound_freq"":""-1""},""sounds"":{""attack"":"""",""attack_backslash"":"""",""attack_backslash_frame"":""0"",""attack_frame"":""0"",""attack_jab"":"""",""attack_jab_frame"":""0"",""attack_slash"":"""",""attack_slash_frame"":""0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":"""",""battle_cry_frame"":""0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":"""",""damage_frame"":""0"",""die"":"""",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_02b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":"""",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0xC000,49152,BAT_INSIDE,yes,yes,BAT_INSIDE,,,,0xC000,C000,ambient,C000.INI,data/Patch2.bif,AE4F406DB36EB90338B710904FF0D36A867105FC67B7541BA9AE9373B2BD979B,,0,,,,ABAT,,,,,,,,,,"{""ambient"":{""false_color"":""0"",""invulnerable"":""0"",""list_type"":""0"",""path_smooth"":""1"",""resref"":""ABAT""},""general"":{""animation_type"":""c000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""255"",""ellipse"":""12"",""move_scale"":""8"",""personal_space"":""3"",""sound_freq"":""-1""},""sounds"":{""attack"":""amb_e40c,blank,blank"",""attack_backslash"":""amb_e40b,blank,blank"",""attack_backslash_frame"":""2,0,0"",""attack_frame"":""2,0,0"",""attack_jab"":""amb_e40c,blank,blank"",""attack_jab_frame"":""2,0,0"",""attack_slash"":""amb_e40a,blank,blank"",""attack_slash_frame"":""2,0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""amb_e40b,blank"",""battle_cry_frame"":""0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""amb_e25"",""damage_frame"":""0"",""die"":""amb_e24"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""blank"",""fall_frame"":""0"",""head_turn"":""amb_e24,amb_e25,blank,blank,blank,blank"",""head_turn_frame"":""0,0,0,0,0,0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""amb_e40a"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0xC100,49408,CAT,yes,yes,CAT,,,,0xC000,C000,ambient,C100.INI,data/Patch2.bif,B51DE266FEEFC0428284A7B9A537187BDD2C3B907D188AA9A286588DC0E00C33,,0,,,,ACAT,,,,,,,,,,"{""ambient"":{""false_color"":""0"",""invulnerable"":""0"",""list_type"":""0"",""path_smooth"":""0"",""resref"":""ACAT""},""general"":{""animation_type"":""c000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""255"",""ellipse"":""12"",""move_scale"":""4"",""personal_space"":""3"",""sound_freq"":""-1""},""sounds"":{""attack"":""cat01,blank,blank"",""attack_backslash"":""cat01,blank,blank"",""attack_backslash_frame"":""2,0,0"",""attack_frame"":""2,0,0"",""attack_jab"":""cat01,blank,blank"",""attack_jab_frame"":""2,0,0"",""attack_slash"":""cat01,blank,blank"",""attack_slash_frame"":""2,0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""cat01,cat02"",""battle_cry_frame"":""0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""amb_e44d"",""damage_frame"":""0"",""die"":""amb_e44a"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_01b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""cat01"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0xC200,49664,CHICKEN,yes,yes,CHICKEN,,,,0xC000,C000,ambient,C200.INI,data/Patch2.bif,B6E2FB01F37DB9076CE0C62FA62F69CB909E7656CBD28A2E5C93DDC4F881620E,,0,,,,ACHK,,,,,,,,,,"{""ambient"":{""false_color"":""0"",""invulnerable"":""0"",""list_type"":""0"",""path_smooth"":""0"",""resref"":""ACHK""},""general"":{""animation_type"":""c000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""255"",""ellipse"":""12"",""move_scale"":""3"",""personal_space"":""3"",""sound_freq"":""-1""},""sounds"":{""attack"":""amb_e39b,blank,blank"",""attack_backslash"":""amb_e39b,blank,blank"",""attack_backslash_frame"":""0,0,0"",""attack_frame"":""0,0,0"",""attack_jab"":""amb_e39b,blank,blank"",""attack_jab_frame"":""0,0,0"",""attack_slash"":""amb_e39b,blank,blank"",""attack_slash_frame"":""0,0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":"""",""battle_cry_frame"":""0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""chick06"",""damage_frame"":""0"",""die"":""chick07"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_01b"",""fall_frame"":""0"",""head_turn"":""amb_e39a,amb_e39b,blank,blank,blank,blank"",""head_turn_frame"":""0,0,0,0,0,0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""chick06"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0xC300,49920,RAT,yes,yes,RAT,,,,0xC000,C000,ambient,C300.INI,data/Patch2.bif,D34F28428DE99AAA790ED2066524996422F64EC8D7ABC4ABE04E382DE1220428,,0,,,,ARAT,,,,,,,,,,"{""ambient"":{""false_color"":""0"",""invulnerable"":""0"",""list_type"":""0"",""path_smooth"":""0"",""resref"":""ARAT""},""general"":{""animation_type"":""c000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""255"",""ellipse"":""12"",""move_scale"":""4"",""personal_space"":""3"",""sound_freq"":""-1""},""sounds"":{""attack"":""amb_e45a,blank,blank"",""attack_backslash"":""amb_e45a,blank,blank"",""attack_backslash_frame"":""2,0,0"",""attack_frame"":""2,0,0"",""attack_jab"":""amb_e45a,blank,blank"",""attack_jab_frame"":""2,0,0"",""attack_slash"":""amb_e45a,blank,blank"",""attack_slash_frame"":""2,0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""amb_e45b,blank"",""battle_cry_frame"":""0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""amb_e45b"",""damage_frame"":""0"",""die"":""amb_e45c"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_01b"",""fall_frame"":""0"",""head_turn"":""amb_e45a,amb_e45b,blank,blank,blank,blank"",""head_turn_frame"":""0,0,0,0,0,0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""amb_e45a,amb_e45b,blank"",""selection_frame"":""0,0,0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0xC400,50176,SQUIRREL,yes,yes,SQUIRREL,,,,0xC000,C000,ambient,C400.INI,data/Patch2.bif,6B56AA86147335E452C7AEDC7FD878F5475910DC1ED359DE19724C3B426191EB,,0,,,,ASQU,,,,,,,,,,"{""ambient"":{""false_color"":""0"",""invulnerable"":""0"",""list_type"":""0"",""path_smooth"":""0"",""resref"":""ASQU""},""general"":{""animation_type"":""c000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""255"",""ellipse"":""12"",""move_scale"":""4"",""personal_space"":""3"",""sound_freq"":""-1""},""sounds"":{""attack"":""rabbit01,blank,blank"",""attack_backslash"":""rabbit01,blank,blank"",""attack_backslash_frame"":""2,0,0"",""attack_frame"":""2,0,0"",""attack_jab"":""rabbit01,blank,blank"",""attack_jab_frame"":""2,0,0"",""attack_slash"":""rabbit01,blank,blank"",""attack_slash_frame"":""2,0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""rabbit01,rabbit03"",""battle_cry_frame"":""0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""rabbit06"",""damage_frame"":""0"",""die"":""rabbit07"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_01b"",""fall_frame"":""0"",""head_turn"":""amb_e45a,amb_e45b,blank,blank,blank,blank"",""head_turn_frame"":""0,0,0,0,0,0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""rabbit01"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0xC500,50432,BAT_OUTSIDE,yes,yes,BAT_OUTSIDE,,,,0xC000,C000,ambient,C500.INI,data/Patch2.bif,DB6CCE4541055DC42864CC03579408533DBB4C2785DFEFDC5711EF272E2B737D,,0,,,,ABAT,,,,,,,,,,"{""ambient"":{""false_color"":""0"",""invulnerable"":""0"",""list_type"":""2"",""path_smooth"":""1"",""resref"":""ABAT""},""general"":{""animation_type"":""c000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""255"",""ellipse"":""12"",""move_scale"":""8"",""personal_space"":""3"",""sound_freq"":""-1""},""sounds"":{""attack"":""amb_e40c,blank,blank"",""attack_backslash"":""amb_e40b,blank,blank"",""attack_backslash_frame"":""2,0,0"",""attack_frame"":""2,0,0"",""attack_jab"":""amb_e40c,blank,blank"",""attack_jab_frame"":""2,0,0"",""attack_slash"":""amb_e40a,blank,blank"",""attack_slash_frame"":""2,0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""amb_e40b,blank"",""battle_cry_frame"":""0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""amb_e25"",""damage_frame"":""0"",""die"":""amb_e24"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""blank"",""fall_frame"":""0"",""head_turn"":""amb_e24,amb_e25,blank,blank,blank,blank"",""head_turn_frame"":""0,0,0,0,0,0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""amb_e40a"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0xC600,50688,BEGGAR_MAN,yes,yes,BEGGAR_MAN,,,,0xC000,C000,ambient,C600.INI,data/Patch2.bif,34CD5967E6CBF31A21DD0B6A9E1D961D66155004487108890E55059D9BC99E39,,1,,,,NBEGH,,,,,,,,,,"{""ambient"":{""false_color"":""1"",""invulnerable"":""0"",""list_type"":""0"",""path_smooth"":""0"",""resref"":""NBEGH""},""general"":{""animation_type"":""c000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""0"",""ellipse"":""16"",""move_scale"":""6"",""personal_space"":""3"",""sound_freq"":""5""},""sounds"":{""attack"":"""",""attack_backslash"":"""",""attack_backslash_frame"":""0"",""attack_frame"":""0"",""attack_jab"":"""",""attack_jab_frame"":""0"",""attack_slash"":"""",""attack_slash_frame"":""0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":"""",""battle_cry_frame"":""0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":"""",""damage_frame"":""0"",""die"":"""",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_02b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":"""",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0xC610,50704,HARLOT_WOMAN,yes,yes,HARLOT_WOMAN,,,,0xC000,C000,ambient,C610.INI,data/Patch2.bif,F275D23B76FB8B05CC5F4F251BD54C057755DC4C973A8E43A9B7286B0B67AF70,,1,,,,NPROH,,,,,,,,,,"{""ambient"":{""false_color"":""1"",""invulnerable"":""0"",""list_type"":""0"",""path_smooth"":""0"",""resref"":""NPROH""},""general"":{""animation_type"":""c000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""0"",""ellipse"":""16"",""move_scale"":""6"",""personal_space"":""3"",""sound_freq"":""5""},""sounds"":{""attack"":"""",""attack_backslash"":"""",""attack_backslash_frame"":""0"",""attack_frame"":""0"",""attack_jab"":"""",""attack_jab_frame"":""0"",""attack_slash"":"""",""attack_slash_frame"":""0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":"""",""battle_cry_frame"":""0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":"""",""damage_frame"":""0"",""die"":"""",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_02b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":"""",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
