owner_format,owner_resref,role,icon_resref
ITM,MISC8X,item-ground,GTREAS01
ITM,MISC8Y,item-ground,GTREAS01
ITM,MISC9G,item-ground,GTREAS01
ITM,MISC9R,item-ground,GTREAS01
ITM,MISC9S,item-ground,GTREAS01
ITM,MISC9T,item-ground,GTREAS01
ITM,MISC9U,item-ground,GTREAS01
ITM,MISC9V,item-ground,GTREAS01
ITM,MISC9X,item-ground,GTREAS01
ITM,MISC9Z,item-ground,GTREAS01
ITM,MISCA1,item-ground,GTREAS01
ITM,MISCBY,item-ground,GTREAS01
ITM,SW1H54A,item-ground,GTREAS01
ITM,SW1H54B,item-ground,GTREAS01
ITM,SW2H15A,item-ground,GTREAS01
ITM,BRDFLUT1,item-ground,GWAND01
ITM,BRDFLUT2,item-ground,GWAND01
ITM,BRDFLUT3,item-ground,GWAND01
ITM,BRDFLUTE,item-ground,GWAND01
ITM,FLAM01,item-ground,GWAND01
ITM,FRAG01,item-ground,GWAND01
ITM,FROSTY,item-ground,GWAND01
ITM,LASER,item-ground,GWAND01
ITM,LIGHT,item-ground,GWAND01
ITM,MISC4H,item-ground,GWAND01
ITM,MISC4I,item-ground,GWAND01
ITM,MISC4J,item-ground,GWAND01
ITM,MISC4K,item-ground,GWAND01
ITM,MISC4L,item-ground,GWAND01
ITM,MISC4M,item-ground,GWAND01
ITM,MISC5C,item-ground,GWAND01
ITM,MISC7J,item-ground,GWAND01
ITM,MISC7N,item-ground,GWAND01
ITM,MISC95,item-ground,GWAND01
ITM,OHBREW03,item-ground,GWAND01
ITM,OHDROD,item-ground,GWAND01
ITM,OHDWAND1,item-ground,GWAND01
ITM,OHHROD,item-ground,GWAND01
ITM,OHNWAND1,item-ground,GWAND01
ITM,PLOT04I,item-ground,GWAND01
ITM,PULS01,item-ground,GWAND01
ITM,PULS02,item-ground,GWAND01
ITM,RODS01,item-ground,GWAND01
ITM,RODS02,item-ground,GWAND01
ITM,RODS02A,item-ground,GWAND01
ITM,RODS03,item-ground,GWAND01
ITM,RODS06,item-ground,GWAND01
ITM,SECRET02,item-ground,GWAND01
ITM,SECRET03,item-ground,GWAND01
ITM,SECRET04,item-ground,GWAND01
ITM,TTWAND,item-ground,GWAND01
ITM,WAND02,item-ground,GWAND01
ITM,WAND03,item-ground,GWAND01
ITM,WAND04,item-ground,GWAND01
ITM,WAND05,item-ground,GWAND01
ITM,WAND06,item-ground,GWAND01
ITM,WAND07,item-ground,GWAND01
ITM,WAND08,item-ground,GWAND01
ITM,WAND09,item-ground,GWAND01
ITM,WAND10,item-ground,GWAND01
ITM,WAND11,item-ground,GWAND01
ITM,WAND12,item-ground,GWAND01
ITM,WAND13,item-ground,GWAND01
ITM,WAND14,item-ground,GWAND01
ITM,WAND15,item-ground,GWAND01
ITM,WAND17,item-ground,GWAND01
ITM,WAND18,item-ground,GWAND01
ITM,WAND19,item-ground,GWAND01
ITM,WAND99,item-ground,GWAND01
ITM,COMPON09,item-ground,GWARD01
ITM,MISC2A,item-ground,GWARD01
ITM,MISC2B,item-ground,GWARD01
ITM,MISC2C,item-ground,GWARD01
ITM,MISC2D,item-ground,GWARD01
ITM,MISC2E,item-ground,GWARD01
ITM,MISC2F,item-ground,GWARD01
ITM,MISC2G,item-ground,GWARD01
ITM,MISC2I,item-ground,GWARD01
ITM,MISC2J,item-ground,GWARD01
ITM,MISC2K,item-ground,GWARD01
ITM,MISC2L,item-ground,GWARD01
ITM,MISC2M,item-ground,GWARD01
ITM,MISC2N,item-ground,GWARD01
ITM,MISC8G,item-ground,GWARD01
ITM,WINGS01,item-ground,GWINGS01
ITM,WINGS01B,item-ground,GWINGS01
ITM,DWXBOW01,item-ground,GXBOW01
ITM,KUOBOW,item-ground,GXBOW01
ITM,MDK2GUN,item-ground,GXBOW01
ITM,MDK2RING,item-ground,GXBOW01
ITM,XBOW01,item-ground,GXBOW01
ITM,XBOW02,item-ground,GXBOW01
ITM,XBOW03,item-ground,GXBOW01
ITM,XBOW04,item-ground,GXBOW01
ITM,XBOW05,item-ground,GXBOW01
ITM,XBOW06,item-ground,GXBOW01
ITM,XBOW07,item-ground,GXBOW01
ITM,XBOW08,item-ground,GXBOW01
ITM,XBOW09,item-ground,GXBOW01
ITM,XBOW10,item-ground,GXBOW01
ITM,XBOW12,item-ground,GXBOW01
ITM,XBOW13,item-ground,GXBOW01
ITM,XBOW14,item-ground,GXBOW01
ITM,XBOW15,item-ground,GXBOW01
ITM,XBOW16,item-ground,GXBOW01
ITM,XBOW17,item-ground,GXBOW01
ITM,XBOW18,item-ground,GXBOW01
ITM,C6LANTHO,item-inventory,I6LANTHO
ITM,AMUL01,item-inventory,IAMUL01
ITM,AMUL02,item-inventory,IAMUL02
ITM,MAGEAMUL,item-inventory,IAMUL02
ITM,AMUL04,item-inventory,IAMUL04
ITM,AMUL05,item-inventory,IAMUL05
ITM,AMUL06,item-inventory,IAMUL06
ITM,AMUL07,item-inventory,IAMUL07
ITM,AMUL08,item-inventory,IAMUL08
ITM,AMUL09,item-inventory,IAMUL09
ITM,AMUL10,item-inventory,IAMUL10
ITM,AMUL11,item-inventory,IAMUL11
ITM,AMUL12,item-inventory,IAMUL12
ITM,AMUL13,item-inventory,IAMUL13
ITM,REGISAMU,item-inventory,IAMUL13
ITM,AMUL14,item-inventory,IAMUL14
ITM,AMUL15,item-inventory,IAMUL15
ITM,AMUL16,item-inventory,IAMUL16
ITM,AMUL17,item-inventory,IAMUL17
ITM,CHALCY3,item-inventory,IAMUL17
ITM,IPSION,item-inventory,IAMUL17
ITM,AMUL18,item-inventory,IAMUL18
ITM,AMUL19,item-inventory,IAMUL19
ITM,AMUL20,item-inventory,IAMUL20
ITM,AMUL21,item-inventory,IAMUL21
ITM,WA2AMU,item-inventory,IAMUL21
ITM,AMUL22,item-inventory,IAMUL22
ITM,AMUL23,item-inventory,IAMUL23
ITM,AMUL24,item-inventory,IAMUL24
ITM,AMUL25,item-inventory,IAMUL25
ITM,AMUL26,item-inventory,IAMUL26
ITM,AMUL27,item-inventory,IAMUL27
ITM,AMUL28,item-inventory,IAMUL28
ITM,AROW01,item-inventory,IAROW01
ITM,AROW1A,item-inventory,IAROW01
ITM,IAROW01,item-inventory,IAROW01
ITM,QUIV01,item-inventory,IAROW01
ITM,AROW02,item-inventory,IAROW02
ITM,AROW03,item-inventory,IAROW03
ITM,AROW04,item-inventory,IAROW04
ITM,AROW05,item-inventory,IAROW05
ITM,AROW12,item-inventory,IAROW05
ITM,AROW14,item-inventory,IAROW05
ITM,AROW06,item-inventory,IAROW06
ITM,AROW07,item-inventory,IAROW07
ITM,ANGAROW,item-inventory,IAROW08
ITM,AROW08,item-inventory,IAROW08
ITM,AROWKC,item-inventory,IAROW08
ITM,ARROPHE2,item-inventory,IAROW08
ITM,AROW09,item-inventory,IAROW09
ITM,AROW16,item-inventory,IAROW09
ITM,AROW10,item-inventory,IAROW10
ITM,AROW11,item-inventory,IAROW11
ITM,AROW15,item-inventory,IAROW15
ITM,AX1H01,item-inventory,IAX1H01
ITM,DAX1H01,item-inventory,IAX1H01
ITM,ENSW2H,item-inventory,IAX1H01
ITM,IAX1H01,item-inventory,IAX1H01
ITM,AX1H02,item-inventory,IAX1H02
ITM,BRUENAXE,item-inventory,IAX1H02
ITM,KORAX01,item-inventory,IAX1H02
ITM,AX1H03,item-inventory,IAX1H03
ITM,WAAXE,item-inventory,IAX1H03
ITM,AX1H04,item-inventory,IAX1H04
ITM,AX1H05,item-inventory,IAX1H05
ITM,AX1H06,item-inventory,IAX1H05
ITM,AX1H07,item-inventory,IAX1H07
ITM,AX1H08,item-inventory,IAX1H08
ITM,AX1H09,item-inventory,IAX1H09
ITM,AX1H10,item-inventory,IAX1H10
ITM,AX1H11,item-inventory,IAX1H11
ITM,AX1H12,item-inventory,IAX1H12
ITM,AX1H13,item-inventory,IAX1H13
ITM,AX1H14,item-inventory,IAX1H14
ITM,AX1H15,item-inventory,IAX1H14
ITM,GIAFIR2,item-inventory,IAX1H14
ITM,AX1H16,item-inventory,IAX1H16
ITM,AX1H17,item-inventory,IAX1H17
ITM,BAG02,item-inventory,IBAG02
ITM,BAG02B,item-inventory,IBAG02
ITM,BAG02C,item-inventory,IBAG02
ITM,BAG02D,item-inventory,IBAG02
ITM,BAG02E,item-inventory,IBAG02
ITM,BAG02F,item-inventory,IBAG02
ITM,BAG02G,item-inventory,IBAG02
ITM,BAG02H,item-inventory,IBAG02
ITM,BAG02I,item-inventory,IBAG02
ITM,CDBAG02I,item-inventory,IBAG02
ITM,CDBAG02J,item-inventory,IBAG02
ITM,BAG03,item-inventory,IBAG03
ITM,BAG03B,item-inventory,IBAG03
ITM,BAG03C,item-inventory,IBAG03
ITM,BAG03D,item-inventory,IBAG03
ITM,BAG03E,item-inventory,IBAG03
ITM,BAG03F,item-inventory,IBAG03
ITM,BAG03G,item-inventory,IBAG03
ITM,BAG03H,item-inventory,IBAG03
ITM,BAG03I,item-inventory,IBAG03
ITM,BAG04,item-inventory,IBAG04
ITM,BAG19,item-inventory,IBAG04
ITM,BAG19A,item-inventory,IBAG04
ITM,BAG19B,item-inventory,IBAG04
ITM,BAG19C,item-inventory,IBAG04
ITM,BAG19D,item-inventory,IBAG04
ITM,BAG19E,item-inventory,IBAG04
ITM,BAG20,item-inventory,IBAG04
ITM,BAG21,item-inventory,IBAG04
ITM,BAG22,item-inventory,IBAG04
ITM,BAG23,item-inventory,IBAG04
ITM,BAG24,item-inventory,IBAG04
ITM,BAG25,item-inventory,IBAG04
ITM,BAG26,item-inventory,IBAG04
ITM,BAG27,item-inventory,IBAG04
ITM,BAG27A,item-inventory,IBAG04
ITM,BAG28,item-inventory,IBAG04
ITM,BAG29,item-inventory,IBAG04
ITM,BAG30,item-inventory,IBAG04
ITM,BAG31,item-inventory,IBAG04
ITM,BAG05,item-inventory,IBAG05
ITM,BAG06,item-inventory,IBAG06
ITM,BAG06B,item-inventory,IBAG06
ITM,BAG06C,item-inventory,IBAG06
ITM,BAG06D,item-inventory,IBAG06
ITM,BDAMUL02,item-inventory,IBDAMU02
ITM,BDAMUL26,item-inventory,IBDAMU26
ITM,BLUN16,item-inventory,IBDBLN16
ITM,BDBRD03,item-inventory,IBDBRD03
ITM,BDDART01,item-inventory,IBDDAR01
ITM,BDDUMPL,item-inventory,IBDDUMPL
ITM,BDHAMM02,item-inventory,IBDHAM02
ITM,BDHELM09,item-inventory,IBDHEL09
ITM,BDHELM11,item-inventory,IBDHEL11
ITM,BDHELM16,item-inventory,IBDHEL16
ITM,MISC5G,item-inventory,IBDMSC5G
ITM,BDROBE05,item-inventory,IBDROB05
ITM,BDSW1H06,item-inventory,IBDS1H06
ITM,BDSW2H01,item-inventory,IBDS2H01
ITM,BDSHLD01,item-inventory,IBDSHL01
ITM,BRBLP,item-inventory,IBEAR
ITM,BRBRP,item-inventory,IBEAR
ITM,OHRWILC1,item-inventory,IBEAR
ITM,OHRWILC2,item-inventory,IBEAR
ITM,OHRWILC3,item-inventory,IBEAR
ITM,OHRWILC4,item-inventory,IBEAR
ITM,OHRWILC5,item-inventory,IBEAR
ITM,OHRWILT1,item-inventory,IBEAR
ITM,OHRWILT2,item-inventory,IBEAR
ITM,OHRWILT3,item-inventory,IBEAR
ITM,OHRWILT4,item-inventory,IBEAR
ITM,OHRWILT5,item-inventory,IBEAR
ITM,PLYBEAR1,item-inventory,IBEAR
ITM,PLYBEAR2,item-inventory,IBEAR
ITM,BELT01,item-inventory,IBELT01
ITM,MISC99,item-inventory,IBELT01
ITM,NEBELT01,item-inventory,IBELT01
ITM,BELT02,item-inventory,IBELT02
ITM,BELT03,item-inventory,IBELT03
ITM,BELT04,item-inventory,IBELT04
ITM,BELT05,item-inventory,IBELT05
ITM,BHAALHP1,item-inventory,IBELT05
ITM,BHAALIMM,item-inventory,IBELT05
ITM,IMOENHP1,item-inventory,IBELT05
ITM,MEL01,item-inventory,IBELT05
ITM,SAREVIMM,item-inventory,IBELT05
ITM,BELT06,item-inventory,IBELT06
ITM,BELT07,item-inventory,IBELT07
ITM,BELT08,item-inventory,IBELT08
ITM,BELT09,item-inventory,IBELT09
ITM,BDBELT02,item-inventory,IBELT10
ITM,BELT10,item-inventory,IBELT10
ITM,BELT11,item-inventory,IBELT11
ITM,BELT12,item-inventory,IBELT12
ITM,BELT13,item-inventory,IBELT13
ITM,BELT14,item-inventory,IBELT14
ITM,BELTBW,item-inventory,IBELTBW
ITM,BELTSH,item-inventory,IBELTSH
ITM,BELTTY,item-inventory,IBELTTY
ITM,BLAKBLAD,item-inventory,IBLKBLAD
ITM,BLUN01,item-inventory,IBLUN01
ITM,SKELCLUB,item-inventory,IBLUN01
ITM,BARLFL,item-inventory,IBLUN02
ITM,BLUN02,item-inventory,IBLUN02
ITM,BLUN08,item-inventory,IBLUN02
ITM,BLUN03,item-inventory,IBLUN03
ITM,BLUN04,item-inventory,IBLUN04
ITM,IBLUN04,item-inventory,IBLUN04
SPL,SPWI483,spellbook,IBLUN04
ITM,BLUN05,item-inventory,IBLUN05
ITM,DEVA,item-inventory,IBLUN05
ITM,ENMACE,item-inventory,IBLUN05
ITM,FINSOL02,item-inventory,IBLUN05
ITM,RODMACE,item-inventory,IBLUN05
ITM,BLUN06,item-inventory,IBLUN06
ITM,PLYMSTAR,item-inventory,IBLUN06
ITM,BLUN07,item-inventory,IBLUN07
ITM,ENMORN,item-inventory,IBLUN07
ITM,BLUN09,item-inventory,IBLUN09
ITM,BLUN10,item-inventory,IBLUN10
ITM,BLUN11,item-inventory,IBLUN11
ITM,BLUN19,item-inventory,IBLUN11
ITM,BLUN12,item-inventory,IBLUN12
ITM,BLUN25,item-inventory,IBLUN12
ITM,OHBDEVA,item-inventory,IBLUN12
ITM,WAFLAIL,item-inventory,IBLUN13
ITM,BLUN13,item-inventory,IBLUN13B
ITM,BLUN14,item-inventory,IBLUN14
ITM,BLUN14A,item-inventory,IBLUN14A
ITM,BLUN14B,item-inventory,IBLUN14B
ITM,BLUN14C,item-inventory,IBLUN14C
ITM,BLUN14D,item-inventory,IBLUN14D
ITM,BLUN14E,item-inventory,IBLUN14E
ITM,BLUN14F,item-inventory,IBLUN14F
ITM,BLUN14G,item-inventory,IBLUN14G
ITM,BLUN14H,item-inventory,IBLUN14H
ITM,BLUN14I,item-inventory,IBLUN14I
ITM,BLUN15,item-inventory,IBLUN15
ITM,WASTAR,item-inventory,IBLUN15
ITM,BLUN17,item-inventory,IBLUN17
ITM,BLUN18,item-inventory,IBLUN18
ITM,BLUN20,item-inventory,IBLUN20
ITM,HLOLTH,item-inventory,IBLUN20
ITM,BLUN21,item-inventory,IBLUN21
ITM,WAMACE,item-inventory,IBLUN21
ITM,BLUN22,item-inventory,IBLUN22
ITM,BLUN23,item-inventory,IBLUN23
ITM,BLUN24,item-inventory,IBLUN24
ITM,BLUN26,item-inventory,IBLUN26
ITM,BLUN27,item-inventory,IBLUN26
ITM,BLUN28,item-inventory,IBLUN28
ITM,BLUN29,item-inventory,IBLUN28
ITM,BLUN30,item-inventory,IBLUN30
ITM,BLUN30A,item-inventory,IBLUN30A
ITM,BLUN30B,item-inventory,IBLUN30B
ITM,BLUN30C,item-inventory,IBLUN30C
ITM,BLUN30D,item-inventory,IBLUN30D
ITM,BLUN31,item-inventory,IBLUN31
ITM,OHBBLUN1,item-inventory,IBLUN31
ITM,OHBLUN50,item-inventory,IBLUN31
ITM,OHBLUN51,item-inventory,IBLUN31
ITM,BLUN32,item-inventory,IBLUN32
ITM,BLUN33,item-inventory,IBLUN33
ITM,BLUN34,item-inventory,IBLUN34
ITM,BLUN35,item-inventory,IBLUN35
ITM,BOLT01,item-inventory,IBOLT01
ITM,MDK2BUL2,item-inventory,IBOLT01
ITM,MDK2BULL,item-inventory,IBOLT01
ITM,MDK2MTOV,item-inventory,IBOLT01
ITM,BOLT02,item-inventory,IBOLT02
ITM,BOLT08,item-inventory,IBOLT02
ITM,KUOBOLT,item-inventory,IBOLT02
ITM,KUOBOLT2,item-inventory,IBOLT02
ITM,KUOBOLT3,item-inventory,IBOLT02
ITM,SAHBOLT,item-inventory,IBOLT02
ITM,BOLT03,item-inventory,IBOLT03
ITM,BOLT04,item-inventory,IBOLT04
ITM,BOLT05,item-inventory,IBOLT05
ITM,BOLT06,item-inventory,IBOLT06
ITM,BOLT09,item-inventory,IBOLT09
ITM,QUIVER02,item-inventory,IBOLTS01
ITM,BOOK01,item-inventory,IBOOK01
ITM,BOOK09,item-inventory,IBOOK01
ITM,BOOK10,item-inventory,IBOOK01
ITM,BOOK11,item-inventory,IBOOK01
ITM,BOOK12,item-inventory,IBOOK01
ITM,BOOK13,item-inventory,IBOOK01
ITM,BOOK14,item-inventory,IBOOK01
ITM,BOOK15,item-inventory,IBOOK01
ITM,BOOK16,item-inventory,IBOOK01
ITM,BOOK17,item-inventory,IBOOK01
ITM,BOOK18,item-inventory,IBOOK01
ITM,BOOK19,item-inventory,IBOOK01
ITM,BOOK20,item-inventory,IBOOK01
ITM,BOOK21,item-inventory,IBOOK01
ITM,BOOK22,item-inventory,IBOOK01
ITM,BOOK23,item-inventory,IBOOK01
ITM,BOOK24,item-inventory,IBOOK01
ITM,BOOK25,item-inventory,IBOOK01
ITM,BOOK26,item-inventory,IBOOK01
ITM,BOOK27,item-inventory,IBOOK01
ITM,BOOK28,item-inventory,IBOOK01
ITM,BOOK29,item-inventory,IBOOK01
ITM,BOOK30,item-inventory,IBOOK01
ITM,BOOK31,item-inventory,IBOOK01
ITM,BOOK32,item-inventory,IBOOK01
ITM,BOOK33,item-inventory,IBOOK01
ITM,BOOK34,item-inventory,IBOOK01
ITM,BOOK35,item-inventory,IBOOK01
ITM,BOOK36,item-inventory,IBOOK01
ITM,BOOK37,item-inventory,IBOOK01
ITM,BOOK38,item-inventory,IBOOK01
ITM,BOOK39,item-inventory,IBOOK01
ITM,BOOK40,item-inventory,IBOOK01
ITM,BOOK41,item-inventory,IBOOK01
ITM,BOOK42,item-inventory,IBOOK01
ITM,BOOK43,item-inventory,IBOOK01
ITM,BOOK44,item-inventory,IBOOK01
ITM,BOOK45,item-inventory,IBOOK01
ITM,BOOK46,item-inventory,IBOOK01
ITM,BOOK47,item-inventory,IBOOK01
ITM,BOOK48,item-inventory,IBOOK01
ITM,BOOK49,item-inventory,IBOOK01
ITM,BOOK50,item-inventory,IBOOK01
ITM,BOOK51,item-inventory,IBOOK01
ITM,BOOK52,item-inventory,IBOOK01
ITM,BOOK53,item-inventory,IBOOK01
ITM,BOOK54,item-inventory,IBOOK01
ITM,BOOK55,item-inventory,IBOOK01
ITM,BOOK56,item-inventory,IBOOK01
ITM,BOOK57,item-inventory,IBOOK01
ITM,BOOK58,item-inventory,IBOOK01
ITM,BOOK59,item-inventory,IBOOK01
ITM,BOOK60,item-inventory,IBOOK01
ITM,BOOK61,item-inventory,IBOOK01
ITM,BOOK62,item-inventory,IBOOK01
ITM,BOOK63,item-inventory,IBOOK01
ITM,BOOK64,item-inventory,IBOOK01
ITM,BOOK65,item-inventory,IBOOK01
ITM,BOOK66,item-inventory,IBOOK01
ITM,BOOK67,item-inventory,IBOOK01
ITM,BOOK70,item-inventory,IBOOK01
ITM,BOOK71,item-inventory,IBOOK01
ITM,BOOK72,item-inventory,IBOOK01
ITM,BOOK73,item-inventory,IBOOK01
ITM,BOOK74,item-inventory,IBOOK01
ITM,BOOK75,item-inventory,IBOOK01
ITM,BOOK76,item-inventory,IBOOK01
ITM,BOOK77,item-inventory,IBOOK01
ITM,BOOK78,item-inventory,IBOOK01
ITM,BOOK79,item-inventory,IBOOK01
ITM,BOOK80,item-inventory,IBOOK01
ITM,BOOK81,item-inventory,IBOOK01
ITM,BOOK82,item-inventory,IBOOK01
ITM,BOOK83,item-inventory,IBOOK01
ITM,BOOK84,item-inventory,IBOOK01
ITM,BOOK85,item-inventory,IBOOK01
ITM,BOOK86,item-inventory,IBOOK01
ITM,BOOK87,item-inventory,IBOOK01
ITM,BOOK88,item-inventory,IBOOK01
ITM,BOOK94,item-inventory,IBOOK01
ITM,BOOK95,item-inventory,IBOOK01
ITM,BOOK96,item-inventory,IBOOK01
ITM,BOOK97,item-inventory,IBOOK01
ITM,BOOK98,item-inventory,IBOOK01
ITM,MISC71,item-inventory,IBOOK01
ITM,MISC7I,item-inventory,IBOOK01
ITM,OHBBOOK1,item-inventory,IBOOK01
ITM,OHHBOOK,item-inventory,IBOOK01
ITM,OHHBOOKA,item-inventory,IBOOK01
ITM,OHHBOOKB,item-inventory,IBOOK01
ITM,OHHBOOKC,item-inventory,IBOOK01
ITM,OHHBOOKD,item-inventory,IBOOK01
ITM,OHHBOOKE,item-inventory,IBOOK01
ITM,OHHBOOKF,item-inventory,IBOOK01
ITM,OHHBOOKG,item-inventory,IBOOK01
ITM,OHHBOOKH,item-inventory,IBOOK01
ITM,BOOK02,item-inventory,IBOOK02
ITM,BOOK03,item-inventory,IBOOK03
ITM,MISC1F,item-inventory,IBOOK03
ITM,MISC7W,item-inventory,IBOOK03
ITM,MISCA3,item-inventory,IBOOK03
ITM,BOOK04,item-inventory,IBOOK04
ITM,BOOK05,item-inventory,IBOOK05
ITM,BOOK68,item-inventory,IBOOK09
ITM,SCRL3F,item-inventory,IBOOK09
ITM,BOOK06,item-inventory,IBOOK768
ITM,BOOK07,item-inventory,IBOOK768
ITM,BOOK08,item-inventory,IBOOK768
ITM,OHHBOOK2,item-inventory,IBOOK768
ITM,OHHJOUR,item-inventory,IBOOK768
ITM,BOOK89,item-inventory,IBOOK89
ITM,OHNNOTE3,item-inventory,IBOOK89
ITM,PLOT01I,item-inventory,IBOOK89
ITM,PLOT04J,item-inventory,IBOOK89
ITM,BOOK90,item-inventory,IBOOK90
ITM,OHBBOOK2,item-inventory,IBOOK90
ITM,OHNNOTE5,item-inventory,IBOOK90
ITM,PLOT02F,item-inventory,IBOOK90
ITM,BOOK91,item-inventory,IBOOK91
ITM,BOOKEE,item-inventory,IBOOK91
ITM,OHDJOUR,item-inventory,IBOOK91
ITM,OHNNOTE4,item-inventory,IBOOK91
ITM,OHRBOOK1,item-inventory,IBOOK91
ITM,BOOK92,item-inventory,IBOOK92
ITM,HGBOOK1,item-inventory,IBOOK92
ITM,OHRBOOK2,item-inventory,IBOOK92
ITM,BOOK93,item-inventory,IBOOK93
ITM,PLOT18B,item-inventory,IBOOK93
ITM,BOOT01,item-inventory,IBOOT01
ITM,BOOTDRIZ,item-inventory,IBOOT01
ITM,DASBOOT,item-inventory,IBOOT01
ITM,MISCAI,item-inventory,IBOOT01
ITM,MOVE7,item-inventory,IBOOT01
ITM,SOUND2MN,item-inventory,IBOOT01
ITM,TROLLBOO,item-inventory,IBOOT01
ITM,BOOT02,item-inventory,IBOOT02
ITM,BOOT03,item-inventory,IBOOT03
ITM,BOOT04,item-inventory,IBOOT04
ITM,BOOT05,item-inventory,IBOOT05
ITM,BOOT06,item-inventory,IBOOT06
ITM,BOOT07,item-inventory,IBOOT07
ITM,BOOT08,item-inventory,IBOOT08
ITM,BOOT09,item-inventory,IBOOT09
ITM,BOOT10,item-inventory,IBOOT10
ITM,BOOT11,item-inventory,IBOOT11
ITM,BOOT12,item-inventory,IBOOT12
ITM,CHAINS,item-inventory,IBOOT12
ITM,RSBOOT,item-inventory,IBOOT12
ITM,BOTSMITH,item-inventory,IBOTSMIT
ITM,BOW01,item-inventory,IBOW01
ITM,BOW02,item-inventory,IBOW02
ITM,BOW03,item-inventory,IBOW03
ITM,BOW98,item-inventory,IBOW03
ITM,BOWNON,item-inventory,IBOW03
ITM,IBOW03,item-inventory,IBOW03
ITM,BOW04,item-inventory,IBOW04
ITM,BOW05,item-inventory,IBOW05
ITM,COMPB05,item-inventory,IBOW05
ITM,BOW06,item-inventory,IBOW06
ITM,CATTIBOW,item-inventory,IBOW06
ITM,COMPB06,item-inventory,IBOW06
ITM,BOW07,item-inventory,IBOW07
ITM,BOW08,item-inventory,IBOW08
ITM,BOW99,item-inventory,IBOW08
ITM,COMPB08,item-inventory,IBOW08
ITM,BOW09,item-inventory,IBOW09
ITM,BOW10,item-inventory,IBOW10
ITM,BOW11,item-inventory,IBOW11
ITM,BOW12,item-inventory,IBOW12
ITM,GORWOM2,item-inventory,IBOW12
ITM,BOW13,item-inventory,IBOW13
ITM,BOW14,item-inventory,IBOW14
ITM,COMPB14,item-inventory,IBOW14
ITM,BOW15,item-inventory,IBOW15
ITM,COMPB15,item-inventory,IBOW15
ITM,BOW16,item-inventory,IBOW16
ITM,BOW17,item-inventory,IBOW17
ITM,BOW18,item-inventory,IBOW18
ITM,COMPB18,item-inventory,IBOW18
ITM,BOW19,item-inventory,IBOW19
ITM,COMPB19,item-inventory,IBOW19
ITM,GODBOW,item-inventory,IBOW19
ITM,BOW19A,item-inventory,IBOW19A
ITM,BOW19B,item-inventory,IBOW19B
ITM,COMPON10,item-inventory,IBOW19B
ITM,BOW20,item-inventory,IBOW20
ITM,BOW21,item-inventory,IBOW20
ITM,COMPB20,item-inventory,IBOW20
ITM,COMPB21,item-inventory,IBOW20
ITM,BOW22,item-inventory,IBOW22
ITM,BOW23,item-inventory,IBOW22
ITM,BOW24,item-inventory,IBOW24
ITM,BOW25,item-inventory,IBOW25
ITM,FINSOL01,item-inventory,IBOW25
ITM,BOW26,item-inventory,IBOW26
ITM,COMPB26,item-inventory,IBOW26
ITM,BRAC01,item-inventory,IBRAC01
ITM,BRAC02,item-inventory,IBRAC02
ITM,MAGEBRAC,item-inventory,IBRAC02
ITM,BRAC03,item-inventory,IBRAC03
ITM,BRAC04,item-inventory,IBRAC04
ITM,BRAC05,item-inventory,IBRAC05
ITM,BRAC06,item-inventory,IBRAC06
ITM,BRAC07,item-inventory,IBRAC07
ITM,BRAC08,item-inventory,IBRAC08
ITM,BRAC09,item-inventory,IBRAC09
ITM,BRAC10,item-inventory,IBRAC10
ITM,BRAC11,item-inventory,IBRAC11
ITM,OHBBRAC1,item-inventory,IBRAC11
ITM,BRAC12,item-inventory,IBRAC12
ITM,BRAC13,item-inventory,IBRAC13
ITM,BRAC14,item-inventory,IBRAC14
ITM,BRAC15,item-inventory,IBRAC15
ITM,BRAC16,item-inventory,IBRAC16
ITM,BRAC17,item-inventory,IBRAC17
ITM,BRAC18,item-inventory,IBRAC18
ITM,BRAC19,item-inventory,IBRAC19
ITM,BRAC20,item-inventory,IBRAC20
ITM,BRAC21,item-inventory,IBRAC21
ITM,RSBRAC,item-inventory,IBRAC21
ITM,BRAC22,item-inventory,IBRAC22
ITM,BRAC23,item-inventory,IBRAC23
ITM,BRAC24,item-inventory,IBRAC24
ITM,OHBGLOV1,item-inventory,IBRAC24
ITM,BRAC25,item-inventory,IBRAC25
ITM,BRAC26,item-inventory,IBRAC26
ITM,BRDFLUT1,item-inventory,IBRDFLUT
ITM,BRDFLUT2,item-inventory,IBRDFLUT
ITM,BRDFLUT3,item-inventory,IBRDFLUT
ITM,BRDFLUTE,item-inventory,IBRDFLUT
ITM,BULL01,item-inventory,IBULL01
ITM,DART07,item-inventory,IBULL01
ITM,BULL02,item-inventory,IBULL02
ITM,BULL03,item-inventory,IBULL03
ITM,BULL04,item-inventory,IBULL04
ITM,BULL05,item-inventory,IBULL05
ITM,BULL06,item-inventory,IBULL06
ITM,BAZPLO01,item-inventory,IBZPLO01
ITM,BAZPLO02,item-inventory,IBZPLO02
ITM,CHAN01,item-inventory,ICHAN01
ITM,ICHAN01,item-inventory,ICHAN01
ITM,VISCHAN1,item-inventory,ICHAN01
ITM,CHAN02,item-inventory,ICHAN02
ITM,CHAN03,item-inventory,ICHAN03
ITM,CHAN04,item-inventory,ICHAN04
ITM,ICHAN04,item-inventory,ICHAN04
ITM,VISCHAN2,item-inventory,ICHAN04
